municipio_id,base_asignada_id,tiempo_minutos,id_mun,municipio,poblacion,lat_muni,lon_muni,id_base,helipuerto_nombre,lat_heli,lon_heli,distancia_km
42142,42095,14.471980794136101,42142,POZALMURO,46,41.772888,-2.105486,42095,Base GOLMAYO,41.765435,-2.524146,53.063929578499035
42144,42095,9.320373593696583,42144,QUINTANA REDONDA,512,41.640181,-2.615064,42095,Base GOLMAYO,41.765435,-2.524146,34.17470317688747
42151,42095,9.51590882141373,42151,REBOLLAR,36,41.913671,-2.505113,42095,Base GOLMAYO,41.765435,-2.524146,34.89166567851701
42152,42095,18.82116064307571,42152,RECUERDA,62,41.475719,-2.994772,42095,Base GOLMAYO,41.765435,-2.524146,69.01092235794427
42162,42095,21.536542233440883,42162,SAN ESTEBAN DE GORMAZ,2935,41.575287,-3.208325,42095,Base GOLMAYO,41.765435,-2.524146,78.96732152261657
42167,42095,22.203659395619294,42167,SANTA MARÍA DE HUERTA,242,41.2613,-2.176743,42095,Base GOLMAYO,41.765435,-2.524146,81.4134177839374
42173,42095,6.311271788247545,42173,SORIA,40750,41.763279,-2.466248,42095,Base GOLMAYO,41.765435,-2.524146,23.141329890240996
42174,42095,10.361009052273946,42174,SOTILLO DEL RINCÓN,175,41.932333,-2.60238,42095,Base GOLMAYO,41.765435,-2.524146,37.99036652500447
42182,42095,17.840776058415077,42182,TARODA,46,41.347626,-2.432282,42095,Base GOLMAYO,41.765435,-2.524146,65.41617888085528
42187,42095,15.645646268848603,42187,TORRUBIA DE SORIA,56,41.630205,-2.090283,42095,Base GOLMAYO,41.765435,-2.524146,57.36736965244487
42194,42095,17.148473060794117,42194,VALDEMALUQUE,137,41.674636,-3.046881,42095,Base GOLMAYO,41.765435,-2.524146,62.877734556245095
42195,42095,16.58592163758875,42195,VALDENEBRO,94,41.572391,-2.965497,42095,Base GOLMAYO,41.765435,-2.524146,60.81504600449209
42205,42095,7.339047252541677,42205,VILLACIERVOS,86,41.764907,-2.627552,42095,Base GOLMAYO,41.765435,-2.524146,26.909839925986148
42206,42095,20.177607020590585,42206,VILLANUEVA DE GORMAZ,8,41.46782,-3.062373,42095,Base GOLMAYO,41.765435,-2.524146,73.98455907549881
42207,42095,9.637284587079368,42207,VILLAR DEL ALA,50,41.915081,-2.56636,42095,Base GOLMAYO,41.765435,-2.524146,35.33671015262435
42212,42095,17.65608497500487,42212,VILLASAYAS,60,41.353106,-2.610282,42095,Base GOLMAYO,41.765435,-2.524146,64.73897824168452
42216,42095,13.272305452121326,42216,VIZMANOS,30,42.024339,-2.408754,42095,Base GOLMAYO,41.765435,-2.524146,48.66511999111153
42217,42095,20.256882555435247,42217,VOZMEDIANO,33,41.837776,-1.856273,42095,Base GOLMAYO,41.765435,-2.524146,74.27523603659591
47004,49125,16.05263732077339,47004,ALAEJOS,1407,41.307568,-5.216757,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,58.8596701761691
47006,47175,8.826715889335631,47006,ALDEA DE SAN MIGUEL,218,41.461157,-4.618505,47175,Base TUDELA DE DUERO,41.584008,-4.58001,32.36462492756398
47012,47175,12.439188495772624,47012,BAHABÓN,93,41.48134,-4.282392,47175,Base TUDELA DE DUERO,41.584008,-4.58001,45.610357817832956
47014,47175,16.39715815490983,47014,BARRUELO DEL VALLE,52,41.672471,-5.068676,47175,Base TUDELA DE DUERO,41.584008,-4.58001,60.12291323466938
47015,34079,19.394606204119796,47015,BECILLA DE VALDERADUEY,200,42.098502,-5.218428,34079,Base GRIJOTA,42.053985,-4.581755,71.11355608177259
47016,49125,14.531717033772933,47016,BENAFARCES,70,41.620989,-5.293992,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,53.28296245716742
47018,47175,15.290003508492022,47018,BERCERUELO,36,41.580409,-5.033611,47175,Base TUDELA DE DUERO,41.584008,-4.58001,56.06334619780408
47022,47175,16.650743249773704,47022,BOCOS DE DUERO,81,41.623549,-4.068953,47175,Base TUDELA DE DUERO,41.584008,-4.58001,61.05272524917025
47023,47175,8.01377244673676,47023,BOECILLO,4357,41.540459,-4.699397,47175,Base TUDELA DE DUERO,41.584008,-4.58001,29.383832304701457
47028,34079,18.440530393088316,47028,CABEZÓN DE VALDERADUEY,33,42.167219,-5.159357,34079,Base GRIJOTA,42.053985,-4.581755,67.61527810799049
47030,47175,14.17824447211598,47030,CAMPASPERO,1004,41.491478,-4.195033,47175,Base TUDELA DE DUERO,41.584008,-4.58001,51.98689639775859
47033,47175,15.660246103333648,47033,CANALEJAS DE PEÑAFIEL,252,41.527118,-4.116448,47175,Base TUDELA DE DUERO,41.584008,-4.58001,57.42090237889005
47034,47175,16.56031945783939,47034,CANILLAS DE ESGUEVA,73,41.756101,-4.12465,47175,Base TUDELA DE DUERO,41.584008,-4.58001,60.72117134541109
47036,49125,15.085448222708878,47036,CASASOLA DE ARIÓN,215,41.579055,-5.240581,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,55.313310149932555
47037,49125,17.77407162535423,47037,CASTREJÓN DE TRABANCOS,176,41.251815,-5.170484,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,65.17159595963219
47038,47175,17.815597789592072,47038,CASTRILLO DE DUERO,121,41.575542,-4.015179,47175,Base TUDELA DE DUERO,41.584008,-4.58001,65.3238585618376
47039,47175,10.969792475012685,47039,CASTRILLO-TEJERIEGO,152,41.703585,-4.370754,47175,Base TUDELA DE DUERO,41.584008,-4.58001,40.22257240837985
47048,34079,17.838067340904345,47048,CEINOS DE CAMPOS,172,42.031639,-5.151001,34079,Base GRIJOTA,42.053985,-4.581755,65.40624691664927
47050,47175,10.937375936091385,47050,CIGALES,5364,41.758128,-4.699857,47175,Base TUDELA DE DUERO,41.584008,-4.58001,40.10371176566841
47053,47175,10.431590617057955,47053,COGECES DE ÍSCAR,144,41.406704,-4.546162,47175,Base TUDELA DE DUERO,41.584008,-4.58001,38.24916559587916
47056,47175,17.313418502707357,47056,CORRALES DE DUERO,105,41.670637,-4.04931,47175,Base TUDELA DE DUERO,41.584008,-4.58001,63.48253450992698
47031,47175,18.972219302169258,47031,EL CAMPILLO,198,41.25718,-5.013082,47175,Base TUDELA DE DUERO,41.584008,-4.58001,69.56480410795395
47061,47175,11.809942465685184,47061,ESGUEVILLAS DE ESGUEVA,258,41.751634,-4.379978,47175,Base TUDELA DE DUERO,41.584008,-4.58001,43.30312237417901
47066,47175,10.623919832841372,47066,FUENSALDAÑA,2137,41.707279,-4.765417,47175,Base TUDELA DE DUERO,41.584008,-4.58001,38.95437272041836
47075,47175,11.7593546797825,47075,ÍSCAR,6396,41.364199,-4.530714,47175,Base TUDELA DE DUERO,41.584008,-4.58001,43.11763382586917
47079,47175,14.60910075118125,47079,LLANO DE OLMEDO,161,41.268111,-4.612954,47175,Base TUDELA DE DUERO,41.584008,-4.58001,53.56670275433125
47078,47175,20.245607646334143,47078,LOMOVIEJO,51,41.1499,-4.917847,47175,Base TUDELA DE DUERO,41.584008,-4.58001,74.23389470322519
47082,47175,12.086919203999685,47082,MATAPOZUELOS,1015,41.411466,-4.790444,47175,Base TUDELA DE DUERO,41.584008,-4.58001,44.31870374799884
47086,34079,16.623663943785395,47086,MEDINA DE RIOSECO,4537,41.883071,-5.043182,34079,Base GRIJOTA,42.053985,-4.581755,60.95343446054645
47085,47175,16.32808850706624,47085,MEDINA DEL CAMPO,20097,41.307578,-4.915187,47175,Base TUDELA DE DUERO,41.584008,-4.58001,59.86965785924288
47087,47175,10.354849013548758,47087,MEGECES,422,41.407829,-4.564194,47175,Base TUDELA DE DUERO,41.584008,-4.58001,37.96777971634545
47088,34079,18.855723430629293,47088,MELGAR DE ABAJO,114,42.244874,-5.141655,34079,Base GRIJOTA,42.053985,-4.581755,69.13765257897407
47093,47175,8.609479002652026,47093,MONTEMAYOR DE PILILLA,860,41.507564,-4.458115,47175,Base TUDELA DE DUERO,41.584008,-4.58001,31.568089676390763
47095,47175,15.867690100548291,47095,MORALEJA DE LAS PANADERAS,38,41.276581,-4.825629,47175,Base TUDELA DE DUERO,41.584008,-4.58001,58.181530368677066
47113,49125,15.648203087313481,47113,PEDROSA DEL REY,148,41.555517,-5.204443,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,57.37674465348277
47116,47175,14.770586021607976,47116,PESQUERA DE DUERO,423,41.641261,-4.155937,47175,Base TUDELA DE DUERO,41.584008,-4.58001,54.158815412562575
47117,47175,10.601038420666622,47117,PIÑA DE ESGUEVA,310,41.729762,-4.428181,47175,Base TUDELA DE DUERO,41.584008,-4.58001,38.87047420911095
47118,47175,15.207997024632963,47118,PIÑEL DE ABAJO,163,41.67531,-4.14655,47175,Base TUDELA DE DUERO,41.584008,-4.58001,55.762655756987535
47121,49125,17.088659536108175,47121,POLLOS,562,41.443478,-5.125271,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,62.65841829906331
47122,47175,8.187492847874111,47122,PORTILLO,2368,41.479073,-4.588062,47175,Base TUDELA DE DUERO,41.584008,-4.58001,30.02080710887174
47128,49125,21.66146202813292,47128,QUINTANILLA DEL MOLAR,47,41.989635,-5.44962,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,79.42536076982071
47132,47175,16.73547772047795,47132,RAMIRO,46,41.229212,-4.786011,47175,Base TUDELA DE DUERO,41.584008,-4.58001,61.36341830841914
47134,24189,21.989841807111482,47134,ROALES DE CAMPOS,165,42.030363,-5.475452,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,80.62941995940876
47135,47175,12.519021518999725,47135,ROBLADILLO,87,41.607928,-4.910004,47175,Base TUDELA DE DUERO,41.584008,-4.58001,45.90307890299899
47141,47175,20.708342002999938,47141,SALVADOR DE ZAPARDIEL,103,41.116022,-4.875781,47175,Base TUDELA DE DUERO,41.584008,-4.58001,75.9305873443331
47143,47175,17.08409783162608,47143,SAN LLORENTE,94,41.686177,-4.064678,47175,Base TUDELA DE DUERO,41.584008,-4.58001,62.64169204929563
47146,47175,12.837989295245091,47146,SAN MIGUEL DEL PINO,367,41.507925,-4.910046,47175,Base TUDELA DE DUERO,41.584008,-4.58001,47.072627415898666
47150,49125,13.473270227158286,47150,SAN ROMÁN DE HORNIJA,301,41.480299,-5.2844,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,49.40199083291372
47153,34079,17.68154340921557,47153,SANTERVÁS DE CAMPOS,108,42.21716,-5.100967,34079,Base GRIJOTA,42.053985,-4.581755,64.83232583379042
47155,47175,9.23540871381875,47155,SANTOVENIA DE PISUERGA,4703,41.696355,-4.691031,47175,Base TUDELA DE DUERO,41.584008,-4.58001,33.86316528400208
47160,49125,16.23342872650722,47160,SIETE IGLESIAS DE TRABANCOS,419,41.351575,-5.185259,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,59.52257199719314
47161,47175,10.623769945844217,47161,SIMANCAS,5538,41.590468,-4.827798,47175,Base TUDELA DE DUERO,41.584008,-4.58001,38.95382313476213
47164,47175,19.874008267169224,47164,TORDEHUMOS,375,41.813274,-5.160723,47175,Base TUDELA DE DUERO,41.584008,-4.58001,72.87136364628715
47169,47175,15.248114928751843,47169,TORRE DE ESGUEVA,62,41.767453,-4.200039,47175,Base TUDELA DE DUERO,41.584008,-4.58001,55.90975473875675
47167,49125,17.317082018444236,47167,TORRECILLA DE LA ORDEN,227,41.219535,-5.222893,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,63.49596740096219
47175,47175,5.0,47175,TUDELA DE DUERO,8786,41.584008,-4.58001,47175,Base TUDELA DE DUERO,41.584008,-4.58001,18.333333333333332
47177,34079,20.84237207770778,47177,URONES DE CASTROPONCE,100,42.098766,-5.282976,34079,Base GRIJOTA,42.053985,-4.581755,76.42203095159519
47179,47175,11.751443196033431,47179,VALBUENA DE DUERO,399,41.642469,-4.292685,47175,Base TUDELA DE DUERO,41.584008,-4.58001,43.08862505212258
47182,47175,10.447363086538282,47182,VALDESTILLAS,1612,41.475807,-4.771542,47175,Base TUDELA DE DUERO,41.584008,-4.58001,38.3069979839737
47184,47175,11.659991304567907,47184,VALORIA LA BUENA,745,41.800538,-4.530895,47175,Base TUDELA DE DUERO,41.584008,-4.58001,42.753301450082326
47185,34079,17.261027329413928,47185,VALVERDE DE CAMPOS,91,41.834445,-5.038214,34079,Base GRIJOTA,42.053985,-4.581755,63.2904335411844
47187,34079,17.63276090198267,47187,VEGA DE RUIPONCE,81,42.189383,-5.112883,34079,Base GRIJOTA,42.053985,-4.581755,64.65345664060312
47190,47175,14.684704372886788,47190,VELILLA,113,41.557855,-5.005444,47175,Base TUDELA DE DUERO,41.584008,-4.58001,53.84391603391823
47204,49125,13.157278320473226,47204,VILLAFRANCA DE DUERO,241,41.433041,-5.299808,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,48.243353841735164
47205,34079,20.16238575910333,47205,VILLAFRECHÓS,468,41.893601,-5.218732,34079,Base GRIJOTA,42.053985,-4.581755,73.92874778337887
47207,49125,19.273076745035368,47207,VILLAGARCÍA DE CAMPOS,288,41.780862,-5.192977,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,70.66794806512969
47208,34079,18.013577236909356,47208,VILLAGÓMEZ LA NUEVA,51,42.155308,-5.143798,34079,Base GRIJOTA,42.053985,-4.581755,66.04978320200097
47211,34079,19.16848427122647,47211,VILLALBA DE LA LOMA,58,42.174231,-5.19036,34079,Base GRIJOTA,42.053985,-4.581755,70.28444232783038
47215,34079,19.477221478397645,47215,VILLAMURIEL DE CAMPOS,51,41.947288,-5.207902,34079,Base GRIJOTA,42.053985,-4.581755,71.4164787541247
47219,34079,16.900838703074868,47219,VILLANUEVA DE LA CONDESA,59,42.149559,-5.094746,34079,Base GRIJOTA,42.053985,-4.581755,61.96974191127451
47220,49125,17.908766101503502,47220,VILLANUEVA DE LOS CABALLEROS,157,41.757954,-5.246853,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,65.66547570551283
47222,34079,15.431580552601169,47222,VILLANUEVA DE SAN MANCIO,102,41.929006,-5.01294,34079,Base GRIJOTA,42.053985,-4.581755,56.58246202620428
47228,47175,18.15917852545049,47228,VILLAVERDE DE MEDINA,529,41.305828,-5.02429,47175,Base TUDELA DE DUERO,41.584008,-4.58001,66.58365459331846
47229,34079,19.766337310817427,47229,VILLAVICENCIO DE LOS CABALLEROS,221,42.055911,-5.237536,34079,Base GRIJOTA,42.053985,-4.581755,72.47657013966389
47230,47175,13.14888362207305,47230,WAMBA,295,41.676224,-4.917681,47175,Base TUDELA DE DUERO,41.584008,-4.58001,48.21257328093452
47231,47175,10.16507867299712,47231,ZARATÁN,6383,41.661516,-4.782892,47175,Base TUDELA DE DUERO,41.584008,-4.58001,37.27195513432277
49003,49125,22.271225398767285,49003,ALCAÑICES,1061,41.698389,-6.349441,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,81.66115979548005
49006,49125,8.33611784071086,49006,ALGODRE,135,41.565075,-5.603893,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,30.565765415939822
49014,49125,12.51007088664618,49014,ARQUILLINOS,113,41.710013,-5.657693,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,45.870259917702654
49021,49125,21.365244729639166,49021,BENAVENTE,17246,42.001729,-5.680069,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,78.3392306753436
49023,49125,15.784483977336093,49023,BERMILLO DE SAYAGO,1026,41.365772,-6.112893,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,57.87644125023233
49025,49125,17.79148508238174,49025,BRETÓ,166,41.879666,-5.738828,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,65.23544530206638
49032,49125,23.39237933392187,49032,CALZADILLA DE TERA,287,41.978755,-6.082691,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,85.77205755771352
49035,49125,14.934670676111637,49035,CAÑIZO,201,41.768899,-5.501928,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,54.760459145742665
49036,49125,14.679405422466568,49036,CARBAJALES DE ALBA,466,41.653445,-5.9982,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,53.82448654904408
49037,49125,18.157362444182837,49037,CARBELLINO,182,41.231962,-6.146234,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,66.5769956286704
49040,49125,15.307782815641337,49040,CASTRILLO DE LA GUAREÑA,118,41.230412,-5.325581,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,56.12853699068491
49041,49125,21.04672367458299,49041,CASTROGONZALO,430,41.989997,-5.602921,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,77.17132014013762
49044,49125,6.7754392909406995,49044,CAZURRA,74,41.415698,-5.703679,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,24.8432774001159
49050,24115,19.50376012372939,49050,COBREROS,545,42.07568,-6.701618,24115,Base PONFERRADA,42.547681,-6.5973,71.51378712034109
49052,24189,19.060736670723287,49052,COOMONTE,179,42.115615,-5.813078,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,69.88936779265205
49053,49125,7.730616341394058,49053,CORESES,1037,41.548549,-5.621692,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,28.34559325177821
49056,49125,8.87804383384077,49056,CUBILLOS,295,41.574076,-5.739663,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,32.55282739074949
49061,49125,7.4862055121063165,49061,ENTRALA,127,41.429612,-5.756791,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,27.449420211056495
49063,49125,17.457546359986516,49063,FARAMONTANOS DE TÁBARA,340,41.834747,-5.888643,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,64.01100331995056
49066,49125,21.289967329850057,49066,FERRERAS DE ABAJO,451,41.896725,-6.079679,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,78.06321354278354
49075,24189,19.87324299406813,49075,FRESNO DE LA POLVOROSA,114,42.08291,-5.76932,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,72.86855764491648
49076,49125,7.892356906560018,49076,FRESNO DE LA RIBERA,342,41.529276,-5.565781,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,28.938641990720065
49080,49125,13.888417646041063,49080,FUENTELAPEÑA,599,41.253567,-5.382496,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,50.9241980354839
49082,49125,21.594851180118507,49082,FUENTES DE ROPEL,361,42.003416,-5.54672,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,79.18112099376786
49084,49125,9.183204423332485,49084,FUENTESPREADAS,290,41.326135,-5.627685,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,33.67174955221912
49087,49125,19.364192847661176,49087,GALLEGOS DEL RÍO,467,41.735192,-6.174306,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,71.00204044142431
49088,49125,16.874440422025103,49088,GAMONES,92,41.467828,-6.179007,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,61.87294821409205
49092,24189,21.66371116068147,49092,GRANUCILLO,104,42.050505,-5.928251,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,79.43360758916539
49096,49125,7.089520089350739,49096,JAMBRINA,149,41.393734,-5.664614,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,25.994906994286044
49095,49125,9.229872101432203,49095,LA HINIESTA,307,41.552479,-5.798698,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,33.842864371918076
49220,24189,19.552299171814198,49220,LA TORRE DEL VALLE,125,42.090292,-5.724301,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,71.69176362998539
49098,49125,16.663651236501224,49098,LOSACINO,187,41.680865,-6.079613,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,61.10005453383781
49099,49125,16.507669384821305,49099,LOSACIO,89,41.711005,-6.039793,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,60.52812107767812
49103,49125,6.278552231614121,49103,MADRIDANOS,453,41.478865,-5.604748,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,23.02135818258511
49108,49125,13.868469842435792,49108,MANGANESES DE LA LAMPREANA,439,41.752006,-5.71054,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,50.85105608893124
49110,24115,22.21467606512723,49110,MANZANAL DE ARRIBA,350,41.992066,-6.440134,24115,Base PONFERRADA,42.547681,-6.5973,81.45381223879984
49113,24189,19.070831969316306,49113,MATILLA DE ARZÓN,157,42.106173,-5.64214,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,69.92638388749312
49115,49125,12.171191369738416,49115,MAYALDE,152,41.250974,-5.797714,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,44.62770168904086
49119,49125,8.650035147866628,49119,MOLACILLOS,233,41.582699,-5.66014,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,31.71679554217764
49122,49125,8.000518489957026,49122,MONFARRACINOS,995,41.553871,-5.706796,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,29.33523446317576
49125,49125,5.0,49125,MORALEJA DEL VINO,1806,41.462369,-5.656529,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,18.333333333333332
49129,49125,13.215186841355392,49129,MORALES DE TORO,919,41.53653,-5.30865,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,48.45568508496977
49131,49125,15.929412859334336,49131,MORALINA,219,41.490188,-6.13612,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,58.40784715089257
49133,49125,16.299239243858764,49133,MORERUELA DE TÁBARA,288,41.799298,-5.869357,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,59.76387722748213
49134,24115,19.017590714701694,49134,MUELAS DE LOS CABALLEROS,188,42.12859,-6.333507,24115,Base PONFERRADA,42.547681,-6.5973,69.73116595390621
49137,49125,20.335758010062065,49137,NAVIANOS DE VALVERDE,163,41.953381,-5.818595,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,74.56444603689424
49138,49125,15.801416690344544,49138,OLMILLOS DE CASTRO,193,41.731485,-5.968528,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,57.938527864596665
49141,49125,12.746716985175535,49141,PAJARES DE LA LAMPREANA,280,41.716097,-5.696108,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,46.737962278976966
49150,24115,21.10596898739757,49150,PEQUE,122,42.072832,-6.275639,24115,Base PONFERRADA,42.547681,-6.5973,77.38855295379109
49154,24115,21.650662896659792,49154,PÍAS,94,42.085751,-6.99868,24115,Base PONFERRADA,42.547681,-6.5973,79.38576395441923
49156,49125,13.29598954668128,49156,PINILLA DE TORO,184,41.627694,-5.365317,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,48.75196167116469
49167,49125,19.876066384877383,49167,PUEBLICA DE VALVERDE,177,41.917939,-5.900112,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,72.87891007788375
49170,24189,21.66657396621062,49170,QUINTANILLA DE URZ,97,42.033657,-5.849926,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,79.44410454277228
49169,49125,19.57157298787504,49169,QUINTANILLA DEL OLMO,45,41.905126,-5.406575,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,71.76243428887514
49172,49125,21.447091148084276,49172,RABANALES,488,41.742732,-6.277389,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,78.63933420964234
49174,24115,20.989943875853605,49174,REQUEJO,111,42.031464,-6.742481,24115,Base PONFERRADA,42.547681,-6.5973,76.96312754479655
49177,24115,23.416081530643314,49177,RIONEGRO DEL PUENTE,234,42.005835,-6.226713,24115,Base PONFERRADA,42.547681,-6.5973,85.85896561235883
49181,24115,18.9667787716393,49181,ROSINOS DE LA REQUEJADA,305,42.089354,-6.536089,24115,Base PONFERRADA,42.547681,-6.5973,69.54485549601077
49187,24189,20.875899339104908,49187,SAN CRISTÓBAL DE ENTREVIÑAS,1318,42.046925,-5.633942,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,76.54496424338467
49189,24115,17.573534006287346,49189,SAN JUSTO,215,42.133534,-6.623912,24115,Base PONFERRADA,42.547681,-6.5973,64.43629135638693
49193,24189,23.173499634053833,49193,SAN PEDRO DE CEQUE,421,42.043789,-6.072703,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,84.96949865819738
49197,49125,8.785472222095029,49197,SANTA CLARA DE AVEDILLO,159,41.338576,-5.677898,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,32.21339814768177
49201,49125,22.369932207458003,49201,SANTA CROYA DE TERA,260,41.983568,-5.974788,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,82.02308476067935
49202,49125,13.564712611984232,49202,SANTA EUFEMIA DEL BARCO,169,41.678493,-5.899538,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,49.737279577275515
49203,24189,19.954468680052873,49203,SANTA MARÍA DE LA VEGA,290,42.085074,-5.809914,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,73.16638516019387
49204,49125,20.667080347273142,49204,SANTA MARÍA DE VALVERDE,51,41.93514,-5.935507,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,75.77929460666819
49205,49125,21.992104185482038,49205,SANTIBÁÑEZ DE TERA,358,41.98576,-5.924556,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,80.63771534676746
49207,49125,17.704364731088265,49207,SANTOVENIA,227,41.879481,-5.708693,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,64.91600401399032
49210,49125,7.216522448962088,49210,SANZOLES,466,41.4326,-5.567473,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,26.46058231286099
49214,49125,17.959385532877587,49214,TÁBARA,748,41.824648,-5.959828,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,65.85108028721781
49219,49125,11.199626924034188,49219,TORO,8369,41.51991,-5.394642,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,41.06529872145869
49222,49125,9.682377560275437,49222,TORRES DEL CARRIZAL,407,41.616409,-5.670646,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,35.50205105434327
49227,49125,8.345744246341543,49227,VALCABADO,415,41.548464,-5.748651,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,30.601062236585655
49231,49125,24.406500010146086,49231,VEGA DE TERA,287,41.998292,-6.12514,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,89.49050003720232
49237,49125,14.819461894063984,49237,VIDEMALA,140,41.612033,-6.040129,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,54.33802694490128
49238,24189,20.66444189596873,49238,VILLABRÁZARO,263,42.053728,-5.728174,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,75.76962028521868
49242,49125,16.756945404414235,49242,VILLAFÁFILA,440,41.848791,-5.61465,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,61.44213314951886
49243,24189,19.8023030137587,49243,VILLAFERRUEÑA,106,42.098723,-5.858886,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,72.6084443837819
49244,24189,19.967536040931208,49244,VILLAGERIZ,64,42.118356,-5.954721,24189,Base VALVERDE DE LA VIRGEN,42.56918,-5.682925,73.21429881674777
49245,49125,6.813178309853385,49245,VILLALAZÁN,248,41.494172,-5.588951,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,24.981653802795748
49247,49125,14.04926644689149,49247,VILLALCAMPO,379,41.523046,-6.046584,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,51.51397697193546
49257,49125,20.603646444724347,49257,VILLANUEVA DE AZOAGUE,381,41.976861,-5.665146,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,75.54670363065594
49258,49125,9.156578683024811,49258,VILLANUEVA DE CAMPEÁN,117,41.354861,-5.769888,49125,Base MORALEJA DEL VINO,41.462369,-5.656529,33.574121837757644
