municipio_id,municipio,poblacion,lat_muni,lon_muni,centro_id,helipuerto_nombre,lat_heli,lon_heli,tiempo_min,distancia_km
37041,BARBALOS,73,40.677534,-5.94264,SA_CHUSAL,Salamanca,40.964,-5.6731,10.664581201433517,39.103464405256226
37046,BÉJAR,11957,40.387034,-5.767484,SA_CHUSAL,Salamanca,40.964,-5.6731,17.631149940300837,64.64754978110307
37049,BERMELLAR,131,40.999271,-6.67043,SA_CHUSAL,Salamanca,40.964,-5.6731,22.857404226683716,83.81048216450696
37051,BERROCAL DE SALVATIERRA,70,40.632252,-5.690825,SA_CHUSAL,Salamanca,40.964,-5.6731,10.068778828391629,36.91885570410264
37059,BUENAMADRE,109,40.856242,-6.25018,SA_CHUSAL,Salamanca,40.964,-5.6731,13.623467808810169,49.952715298970624
37062,CABEZABELLOSA DE LA CALZADA,74,41.043715,-5.488905,SA_CHUSAL,Salamanca,40.964,-5.6731,4.859435768220878,17.81793115014322
37067,CABRERIZOS,4226,40.977859,-5.608448,SA_CHUSAL,Salamanca,40.964,-5.6731,1.5388635611909902,5.642499724366964
37082,CANTALPINO,804,41.052737,-5.327984,SA_CHUSAL,Salamanca,40.964,-5.6731,8.343617798294026,30.593265260411428
37085,CARBAJOSA DE LA SAGRADA,7636,40.932947,-5.651181,SA_CHUSAL,Salamanca,40.964,-5.6731,1.0671827356660866,3.9130033641089845
37086,CARPIO DE AZABA,112,40.595867,-6.646795,SA_CHUSAL,Salamanca,40.964,-5.6731,24.991349039271466,91.6349464773287
37091,CASILLAS DE FLORES,168,40.382444,-6.753858,SA_CHUSAL,Salamanca,40.964,-5.6731,30.478204894458795,111.75341794634892
37100,CEREZAL DE PEÑAHORCADA,67,41.130802,-6.651394,SA_CHUSAL,Salamanca,40.964,-5.6731,22.938880205217334,84.10922741913022
37101,CERRALBO,111,40.974011,-6.587573,SA_CHUSAL,Salamanca,40.964,-5.6731,20.94170628086602,76.7862563631754
37114,CHAGARCÍA MEDIANERO,73,40.649707,-5.382281,SA_CHUSAL,Salamanca,40.964,-5.6731,11.636412566972716,42.66684607889996
37112,CRISTÓBAL,162,40.469697,-5.889879,SA_CHUSAL,Salamanca,40.964,-5.6731,15.796597361816648,57.9208569933277
37118,ÉJEME,144,40.766507,-5.539823,SA_CHUSAL,Salamanca,40.964,-5.6731,6.724025322246363,24.65475951490333
37061,EL CABACO,225,40.564861,-6.127783,SA_CHUSAL,Salamanca,40.964,-5.6731,15.986828321645861,58.618370512701496
37177,EL MAÍLLO,282,40.56492,-6.179325,SA_CHUSAL,Salamanca,40.964,-5.6731,16.782839248131165,61.53707724314761
37191,EL MILANO,88,41.09174,-6.599243,SA_CHUSAL,Salamanca,40.964,-5.6731,21.538998300004533,78.97632710001662
37234,EL PAYO,313,40.286541,-6.726841,SA_CHUSAL,Salamanca,40.964,-5.6731,31.78517245521973,116.54563233580568
37303,EL SAHUGO,181,40.414311,-6.543121,SA_CHUSAL,Salamanca,40.964,-5.6731,26.040528691625813,95.4819385359613
37319,EL TEJADO,83,40.441311,-5.541351,SA_CHUSAL,Salamanca,40.964,-5.6731,16.137803622850075,59.171946617116944
37325,EL TORNADIZO,86,40.542015,-5.890615,SA_CHUSAL,Salamanca,40.964,-5.6731,13.738046095432912,50.37283568325401
37120,ENCINA DE SAN SILVESTRE,100,41.01476,-6.091669,SA_CHUSAL,Salamanca,40.964,-5.6731,9.704288794685418,35.58239224717987
37121,ENCINAS DE ABAJO,619,40.934232,-5.470133,SA_CHUSAL,Salamanca,40.964,-5.6731,4.735774572391845,17.364506765436765
37123,ENCINASOLA DE LOS COMENDADORES,148,41.031523,-6.531365,SA_CHUSAL,Salamanca,40.964,-5.6731,19.750338833165173,72.41790905493896
37126,ESPADAÑA,34,41.062158,-6.285203,SA_CHUSAL,Salamanca,40.964,-5.6731,14.319353428257894,52.50429590361228
37134,FRESNO ALHÁNDIGA,181,40.71244,-5.616224,SA_CHUSAL,Salamanca,40.964,-5.6731,7.739580961018186,28.378463523733352
37142,GALINDO Y PERAHUY,704,40.942768,-5.872686,SA_CHUSAL,Salamanca,40.964,-5.6731,4.61632489920066,16.926524630402422
37143,GALINDUSTE,400,40.662729,-5.541202,SA_CHUSAL,Salamanca,40.964,-5.6731,9.624797747190936,35.29092507303343
37144,GALISANCHO,325,40.743889,-5.554121,SA_CHUSAL,Salamanca,40.964,-5.6731,7.211417930470721,26.44186574505931
37146,GALLEGOS DE SOLMIRÓN,109,40.537281,-5.449556,SA_CHUSAL,Salamanca,40.964,-5.6731,13.922431355216403,51.04891496912681
37149,GARCIRREY,55,40.90056,-6.13059,SA_CHUSAL,Salamanca,40.964,-5.6731,10.656521839359204,39.07391341098374
37150,GEJUELO DEL BARRO,31,41.077157,-6.123694,SA_CHUSAL,Salamanca,40.964,-5.6731,10.865723701637053,39.84098690600253
37159,HERGUIJUELA DEL CAMPO,62,40.630408,-5.863984,SA_CHUSAL,Salamanca,40.964,-5.6731,11.024823593866277,40.42435317750968
37160,HINOJOSA DE DUERO,577,40.985442,-6.796383,SA_CHUSAL,Salamanca,40.964,-5.6731,25.72674542238872,94.33139988209197
